"MESS_DATUM";"QN_4";"TMK";"TXK";"TNK";"TGK";"UPM";"RSK";"RSKF";"SDK";"SHK_TAG";"NM";"VPM";"PM";"QN_3";"FX";"FM"
"1987-06-26";10;14.2;16.3;12.4;11.2;85;3;6;0.2;0;7.3;13.8;964.6;10;10.1;1.6
"1987-06-27";10;16.6;22.4;10.5;8.9;77;0;0;10.4;0;3.3;14.6;969.5;10;4.7;1.1
"1987-06-28";10;20.3;26.8;12.1;10.3;67;0;0;13.8;0;4.7;14.9;972.3;10;4.4;1
"1987-06-29";10;23.5;30;15.6;13.4;66;0;0;13.9;0;1;18.8;971.8;10;4;0.8
"1987-06-30";10;24.6;31;17.5;15.6;66;0;0;13.7;0;1.7;20.3;968.7;10;3.9;0.9
"1987-07-01";10;19.8;29;18;17.1;84;4.4;6;6.4;0;5.7;20.1;967;10;12.6;1.1
"1987-07-02";10;22;27.7;17.3;15.8;75;0;0;7.8;0;3.3;19.7;967.7;10;5.9;1.2
"1987-07-03";10;21.6;26.1;18.9;17.5;79;0;0;3.2;0;6.7;20.7;967.7;10;4.3;1.3
"1987-07-04";10;23.1;29.3;18;16.3;71;0;0;11.2;0;3.7;20;967.6;10;8.9;1.4
"1987-07-05";10;20.9;25.8;17.5;16.3;68;0;0;11;0;3.7;17.1;968.6;10;9.6;2.8
"1987-07-06";10;21.6;27.9;14.2;12.9;68;0.1;6;13.2;0;0.3;17.6;966.9;10;4.3;1.4
"1987-07-07";10;22.8;27.4;17.6;16.4;71;0.8;6;7.2;0;6.7;19.4;965.8;10;8;1.4
"1987-07-08";10;18.2;22.5;16.1;17.5;88;15;6;0.2;0;8;19.2;964.5;10;9.6;1.9
"1987-07-09";10;18.4;22.9;15.5;15;73;0;0;4.2;0;6.7;15.5;967.6;10;5.7;1.3
"1987-07-10";10;19.3;25.3;13.4;11.6;60;0;0;13.5;0;2;13.2;969.5;10;5.8;1.3
"1987-07-11";10;21.2;27.9;12.1;10;64;0;0;13.4;0;0;15.8;965.8;10;4.9;1.1
"1987-07-12";10;23;29.7;16.6;15.1;67;0;0;8.5;0;6;18.7;964.3;10;12.6;2
"1987-07-13";10;22.1;27.8;17.7;15.4;68;0;0;11.2;0;2;18.5;965.7;10;5.8;1.3
"1987-07-14";10;22.5;28.5;15.3;14.2;72;0;0;12.7;0;2.3;19.9;964.6;10;7.6;1.4
"1987-07-15";10;21.9;28.3;18.6;16.2;74;4.6;6;8;0;7;19.9;963.9;10;12.4;1.2
"1987-07-16";10;22.2;27.3;17.3;16.1;77;0.2;6;5;0;5.7;20.7;956.8;10;3.6;0.8
"1987-07-17";10;18.9;25.8;15.1;15.4;68;3.7;6;5.5;0;7;15.9;952.4;10;17.2;2.4
"1987-07-18";10;13.6;15.3;13.2;12.8;92;16.5;6;0;0;8;14.5;957.6;10;5.7;1.4
"1987-07-19";10;14;17.6;11.4;9.8;86;0.1;6;2.8;0;5.3;14;960.8;10;5.3;1.1
"1987-07-20";10;16.3;20.3;11.2;9.9;75;0.3;6;2.7;0;6.7;13.9;960.7;10;7.5;1.4
"1987-07-21";10;17.3;22;13;10.8;62;0;0;8.3;0;5.3;12.5;962.6;10;9.8;2.5
"1987-07-22";10;17.4;22.5;12.4;10.6;76;0.7;6;4.4;0;7.3;15;964.7;10;7;0.8
"1987-07-23";10;17.6;21.6;14.6;13.7;82;0.9;6;3.7;0;7.3;16.4;966;10;5;1
"1987-07-24";10;19.7;26.4;15;14.3;77;2.4;6;9.8;0;6;17.7;964.9;10;7.3;1.3
"1987-07-25";10;17.3;23.5;15.4;14.6;78;14.2;6;5.2;0;7.3;16;963.4;10;10.2;2.2
"1987-07-26";10;12.9;18.2;11.4;9.9;69;2.7;6;6.1;0;6;10.3;966.4;10;9.4;1.7
"1987-07-27";10;14;17.3;10.1;7.5;74;8.8;6;2.2;0;7.3;11.9;964.7;10;15.5;3.8
"1987-07-28";10;15;19.8;12;10.9;76;0.8;6;5.9;0;7.3;12.9;966.2;10;9.3;2
"1987-07-29";10;18.4;23.5;13.8;13.7;76;0.5;6;8.7;0;4.3;16.3;963;10;4.2;1.1
"1987-07-30";10;17;21.8;14.1;12.6;83;4.1;6;3.2;0;5.3;16.1;961.2;10;9.3;1.8
"1987-07-31";10;17.1;21.2;13.2;12;78;0.1;6;5.2;0;7;15.1;965.6;10;4.8;1.2
"1987-08-01";10;16.6;20.8;15;12.3;80;2;6;1.9;0;7;15.4;964.4;10;13.8;3.9
"1987-08-02";10;15.6;17;14.4;13.9;89;3.8;6;0;0;8;15.7;963.3;10;11.7;2.8
"1987-08-03";10;18.9;23.9;15.5;15.4;76;0.1;6;2.5;0;7;16.6;962.5;10;10.2;3
"1987-08-04";10;13.7;18.2;11.6;14.3;87;11.4;6;0.6;0;7.7;14.1;964;10;8.8;1.8
"1987-08-05";10;12.8;17.4;9.2;7.9;69;0;6;6.3;0;7;10.1;966.7;10;8.3;1.5
"1987-08-06";10;13;18.1;7.4;6;62;0.4;6;9.6;0;5.3;9.1;962.3;10;5.1;1.3
"1987-08-07";10;12.1;15.2;10;9.7;82;2.5;6;1.6;0;5.3;11.6;962.2;10;5.6;1.3
"1987-08-08";10;16.3;23.7;9.1;7.1;70;0;0;11.5;0;3.7;12.4;965.7;10;6.8;1.2
"1987-08-09";10;14.4;19.3;11.4;10.8;88;5;6;2;0;6.7;14.6;964.3;10;10;1.9
"1987-08-10";10;15.9;22;12;12.3;73;0;0;10.2;0;4;13.2;966.7;10;10.5;2
"1987-08-11";10;17;23.8;10.9;12.3;66;0;0;12.6;0;2.7;12.4;966.2;10;4.4;1.2
"1987-08-12";10;18;22.6;12.9;12.4;72;0;0;2.1;0;7;15;965.6;10;4.6;0.8
"1987-08-13";10;19.6;25;14.8;12.3;72;0;6;11.7;0;2;16.3;965.2;10;4.2;1.1
"1987-08-14";10;22.9;29.3;16.3;12.3;66;0.4;6;6.1;0;7.3;17.6;962.9;10;11.3;1.4
"1987-08-15";10;18.5;22.6;16.5;12.3;74;0;0;0.4;0;4.7;16.5;966.6;10;4.9;1.1
"1987-08-16";10;18.8;25.8;11.9;11.9;63;0;0;12.9;0;0.3;13.2;968.1;10;3.7;1.1
"1987-08-17";10;21.9;29;13.2;11;69;10.4;6;9.5;0;4.7;17.6;962.7;10;5.4;1.2
"1987-08-18";10;19.8;24.2;17;16.8;80;2.2;6;4.1;0;7;18.6;965.3;10;12.8;3.2
"1987-08-19";10;19.9;25.7;16.3;14.5;79;0;0;7;0;6;18.4;969.2;10;4.3;0.9
"1987-08-20";10;20.6;27.6;15;13.3;69;0;0;12.6;0;2.3;16.6;968.6;10;4.8;1.1
"1987-08-21";10;21;29.6;14.1;12.3;70;0;0;12.4;0;1.7;16.6;965.7;10;3.6;1
"1987-08-22";10;22.4;29;15;12.6;73;0;0;12;0;0.3;19.9;960.8;10;4.2;1
"1987-08-23";10;17.8;23;17;16.3;95;10.9;6;1;0;7.3;19.7;960.9;10;9.6;1.7
"1987-08-24";10;18;19.8;15.6;15;89;5.1;6;0.8;0;7.7;18.5;955.6;10;11.5;1.7
"1987-08-25";10;14.2;17.8;12.9;13.2;84;8.2;6;2;0;7.3;13.8;959.4;10;8.2;2.1
"1987-08-26";10;16.3;20.9;12.4;11.4;71;0;0;5.6;0;5.3;12.9;961.5;10;9.2;2.6
"1987-08-27";10;14.2;18.3;12.7;11.1;88;1.8;6;2;0;5.7;14.3;964.4;10;8;1.7
"1987-08-28";10;14.8;18.5;12.7;11;80;1.3;6;2.1;0;5.7;13.6;971.4;10;6;1.5
"1987-08-29";10;17.4;22.7;10.7;9.3;74;0;0;9;0;5.3;14;972;10;4.9;1
"1987-08-30";10;19;25.4;13.1;10.9;76;0;0;11.9;0;1.3;16.6;968.2;10;4.2;1.1
"1987-08-31";10;20.1;27.3;12.7;11.5;71;0;0;9.1;0;4.3;16.1;965.6;10;3.4;0.9
"1987-09-01";10;20.1;26.9;14.7;12.9;75;1.2;6;5.8;0;5.7;17.6;964.3;10;7.1;1.4
"1987-09-02";10;19.4;25.4;15.2;13.6;77;0;6;9.2;0;2.7;17.2;966;10;5.8;1.2
"1987-09-03";10;19;24.7;14;12.1;80;0;0;6.3;0;3.7;17.5;964.1;10;3.1;1
"1987-09-04";10;17.6;22;15.5;13.9;86;0;6;3.4;0;6;17.6;964.8;10;7.6;1.1
"1987-09-05";10;17.2;21.8;14.7;12.8;85;3.5;6;1.5;0;7.7;17.1;963.7;10;9.2;1.4
"1987-09-06";10;15;20.5;12.6;10.6;77;0.3;6;4.8;0;4.7;13.4;969.8;10;7.1;1.6
"1987-09-07";10;18.1;24.1;10.6;8.7;70;1.4;6;7;0;5.3;14.4;969.3;10;11;2.5
"1987-09-08";10;15.8;22;14.3;14.5;86;3.4;6;4.8;0;7.3;15.9;967.8;10;13;2.3
"1987-09-09";10;16.3;21.9;13;10.9;76;0;0;9.5;0;4.7;14.1;968.3;10;7.8;1.2
"1987-09-10";10;16.7;22.7;12;10.2;72;0.7;6;9.2;0;6;13.6;967.5;10;8.2;1.6
"1987-09-11";10;17.2;22.3;13;10.4;78;0.2;6;3.5;0;6.7;15.7;969;10;10.4;2.2
"1987-09-12";10;19.1;27.2;12.5;10.6;73;0;0;5.1;0;4;15.4;967.3;10;11.5;1.5
"1987-09-13";10;22.2;29.6;16.2;14.5;63;0;0;11;0;2.3;16.4;967.9;10;11.6;1.8
"1987-09-14";10;22.5;30.5;15;12.8;64;0;0;9.4;0;5;16.4;968.5;10;8;1.5
"1987-09-15";10;19.7;26.4;15.9;13.6;77;0;0;9.8;0;2.3;17.8;971.2;10;4.8;1.1
"1987-09-16";10;19.6;25.6;14;11.5;80;0.1;6;9.3;0;2.3;18.1;971.1;10;3;0.9
"1987-09-17";10;20.9;27;16.3;14.5;82;0;0;7.3;0;2.7;20.2;971.8;10;3.4;0.8
"1987-09-18";10;21;27.1;15.6;14;77;0;0;7.8;0;4;19;971.5;10;3.3;1.1
"1987-09-19";10;19.6;25.7;16.3;14.5;86;0;0;3.2;0;7;19.6;969.3;10;3.9;0.8
"1987-09-20";10;21.7;29.2;15.6;13.8;69;0;0;9.3;0;3.3;17.2;965.9;10;8.5;1.4
"1987-09-21";10;20;27.3;14.9;12.1;76;0;0;9.7;0;2.7;17.6;965.1;10;3.5;0.8
"1987-09-22";10;20.5;27.5;14.7;7.5;73;0.2;6;8.7;0;7;16.7;965.9;10;5.1;1
"1987-09-23";10;17.4;23.7;15.6;14.8;81;9.4;6;3.3;0;6;16.5;961.9;10;13.2;1.7
"1987-09-24";10;14.4;20.3;13.2;11.8;78;0.5;6;8.6;0;4.7;13;959.5;10;10.2;2.7
"1987-09-25";10;14.1;18.9;11.9;9.6;82;56.7;6;2.9;0;6.7;13.4;957.3;10;6;1.3
"1987-09-26";10;13.3;16;12;13;96;40.7;6;0;0;8;15.1;953.4;10;6;1
"1987-09-27";10;10.9;14.7;8.9;8.7;79;0.4;6;3.6;0;4.7;10.2;966.3;10;7.7;1.4
"1987-09-28";10;9.5;14.4;6.4;4.3;67;0;0;6.5;0;5.3;8;969.6;10;7;2.2
"1987-09-29";10;8.8;13.9;5.8;3.3;66;0;0;7.9;0;3;7.3;970.3;10;9.4;2.5
"1987-09-30";10;9;15;4.9;3.6;65;0;0;9.9;0;0.3;7.4;969.8;10;8.6;3
"1987-10-01";10;7.2;11.1;2.9;1;86;0;0;3.3;0;4.7;8.8;972.6;10;3.9;1.3
"1987-10-02";10;7.2;11.3;3.4;0.8;85;0;6;1.7;0;5.3;8.6;973.1;10;4.2;1.1
"1987-10-03";10;9.3;12.1;6.5;5.5;83;0;0;0.2;0;6.3;9.7;971;10;3.4;0.9
"1987-10-04";10;11.4;14.8;8.7;7;88;0.1;6;0.6;0;7.3;11.8;966.5;10;3.1;0.6
"1987-10-05";10;12.3;15.4;9.1;8.4;92;0;6;0.3;0;7;13;957.6;10;4.3;1.1
"1987-10-06";10;14.9;20;10;7.8;68;0.6;6;3.1;0;5.3;11.5;956.6;10;12.8;3.3
"1987-10-07";10;12.9;18.3;10.9;8;78;0.2;6;6.3;0;4.3;11.6;959.1;10;11.1;2.4
"1987-10-08";10;11;13.7;9.6;8.2;77;2.5;6;3.2;0;5.3;10.5;954.6;10;21.3;3.4
"1987-10-09";10;10.5;16.2;7.4;4.4;74;0;0;9.8;0;5.7;9.4;962.1;10;8.8;1.4
"1987-10-10";10;16.9;24.6;6.1;3.9;52;0;0;7.3;0;4.7;8;950.1;10;8;2.3
"1987-10-11";10;13.1;19;10.7;7.8;77;1;6;3.7;0;7.7;11.8;950.8;10;10.6;2.1
"1987-10-12";10;7.1;12;5.9;8.2;85;0.6;6;0;0;7.7;8.7;956.2;10;18;3.4
"1987-10-13";10;9.2;13.6;3.8;1.1;83;1.1;6;4.2;0;5.3;9.4;958.4;10;8.2;1.3
"1987-10-14";10;9.8;12;9;7.3;88;7.3;6;0.8;0;7.3;10.8;957.4;10;6;1.5
"1987-10-15";10;12.6;15.7;9.1;7.9;91;0;6;0.9;0;6.7;13.1;950.9;10;6.6;1.2
"1987-10-16";10;14.7;21.6;10.5;9.1;76;0;0;5.1;0;6;12.8;956.7;10;7.7;2
"1987-10-17";10;11.1;13.4;10.4;10.5;89;1;6;0;0;8;11.9;969.4;10;4.6;1.1
"1987-10-18";10;10;15.6;7.2;4.3;84;0;0;6.8;0;3;10.4;970.3;10;7.9;1.7
"1987-10-19";10;7.6;11.8;5;2.1;89;0;0;4.6;0;3;9.4;966.7;10;4.7;1.1
"1987-10-20";10;8.6;12;5.3;2.3;91;0;0;2.8;0;5;10.3;963.7;10;3;0.6
"1987-10-21";10;12.2;16.2;6.6;4.3;84;10.3;6;4;0;7.3;11.8;964.1;10;4.3;0.9
"1987-10-22";10;8.5;12.4;7.6;8.4;92;3.1;6;0;0;7;10.3;967.4;10;13;1.8
"1987-10-23";10;8.5;10.8;7.6;6.3;91;1.1;6;0;0;7;10.2;964.6;10;7.6;1.5
"1987-10-24";10;9.9;13.8;7.4;5.3;89;0.2;6;4;0;7.3;10.8;970.2;10;2.8;0.7
"1987-10-25";10;10.3;12.7;8.4;7.7;90;5;6;0;0;7.7;11.4;973.5;10;5.1;0.8
"1987-10-26";10;9.3;10.7;7.9;7.8;94;1.6;6;0;0;8;10.9;971.8;10;4.8;1.2
"1987-10-27";10;9.7;12.1;8.2;8.6;90;0;6;0;0;7.7;11;968.2;10;3.8;1.2
"1987-10-28";10;8.9;11.1;7.6;7.3;91;0.3;6;0;0;7.3;10.5;967.3;10;3.2;0.8
"1987-10-29";10;9.6;12.7;8.5;7;94;0.4;6;0;0;8;11.4;964.9;10;5.1;1.1
"1987-10-30";10;10;10.9;8.2;8.5;95;0.1;6;0;0;8;11.6;965.8;10;3.5;0.6
"1987-10-31";10;9.7;10.6;9.2;9.8;91;0;0;0;0;8;11.1;967.3;10;2.3;0.5
"1987-11-01";10;10.7;13.3;8.9;8.8;89;0.1;6;0.7;0;7.7;11.6;968.4;10;5;0.9
"1987-11-02";10;9.8;14.8;8.8;6.3;90;1.1;6;2.5;0;6;11;970.1;10;5.8;1
"1987-11-03";10;8.5;11.1;6.5;2.8;84;0;0;1.3;0;2.7;9.4;974.3;10;13;3.1
"1987-11-04";10;5.2;9.3;4.2;2.7;79;0;0;3.8;0;3.3;7;979.2;10;12;3.4
"1987-11-05";10;3.6;5;2.3;3.3;86;0;0;0;0;7.7;6.9;981.1;10;7.3;1.7
"1987-11-06";10;4.2;7.7;2.5;3.2;89;0;0;2.3;0;3.7;7.5;979.5;10;2.6;0.6
"1987-11-07";10;2.8;3.7;2.2;2.6;96;0.1;6;0;0;8;7.2;972.4;10;3;0.5
"1987-11-08";10;3.9;8.1;1.2;1.5;91;1.2;6;3.6;0;7.7;7.4;965.7;10;3.9;0.7
"1987-11-09";10;7.6;9.7;3.7;2.6;93;0.2;6;0;0;7.3;9.7;959.6;10;2.9;0.5
"1987-11-10";10;8.1;8.5;6.7;4.5;95;4.2;6;0;0;8;10.2;958.1;10;5.8;0.8
"1987-11-11";10;7.2;11;5.4;6.3;85;0;0;2.3;0;5.7;8.9;962.9;10;10.7;2.3
"1987-11-12";10;6;11.4;3.5;0.6;88;5.5;6;0;0;7.7;8.4;953;10;19.9;2.9
"1987-11-13";10;7.8;9.6;4.6;3;91;12.9;6;0;0;8;9.7;948.3;10;22.8;3.5
"1987-11-14";10;4.8;8.2;3.3;0.1;76;0;6;1.9;0;4.7;6.6;957.3;10;16.9;2.6
"1987-11-15";10;3.8;8.7;0.7;-2.3;79;2.8;6;7.2;0;4;6.3;965.2;10;5.9;1.4
"1987-11-16";10;9.2;11.1;2.8;1.6;86;2;6;2;0;6;9.7;965;10;14.3;3.4
"1987-11-17";10;7.8;11.8;5.7;2.1;77;0.2;6;4.6;0;6.7;8;975.9;10;18.8;4.3
"1987-11-18";10;7.8;10.6;6.9;6;76;0.2;6;1.8;0;7;8.1;980.7;10;6.6;1.9
"1987-11-19";10;6.6;8;3;0;83;7.1;6;0;0;8;7.7;973.4;10;12;1.7
"1987-11-20";10;4.5;9.5;3.8;4.8;86;5.1;8;0.9;0;7.7;7.4;964.3;10;18.9;4.2
"1987-11-21";10;4.3;5.5;3.2;0.8;91;4.2;6;0.7;0;7.7;7.5;964.4;10;10.4;3.2
"1987-11-22";10;4;5;3.6;2.4;91;0.8;8;0;0;8;7.4;955.1;10;8.2;2.8
"1987-11-23";10;3;8.5;1.6;0.1;87;0;0;3.2;0;5.7;6.7;944.3;10;3.6;0.9
"1987-11-24";10;2.6;4.5;0.2;-2.6;83;0.3;6;0.4;0;8;6.1;938.8;10;8.4;2
"1987-11-25";10;2.8;7.8;1.4;0.9;85;0;0;3.9;0;6;6.5;943.2;10;7.5;1.9
"1987-11-26";10;1.4;1.8;0.2;-3.1;93;0;0;0;0;8;6.2;950.6;10;4.1;1
"1987-11-27";10;1.9;2.3;1.6;1.8;86;0.3;8;0;0;8;6.1;959.2;10;5.9;1.2
"1987-11-28";10;1.9;3.5;1;0.6;87;1.6;8;0;0;8;6.1;965.7;10;4.9;0.9
"1987-11-29";10;2.2;2.7;1.4;0.8;86;0.1;6;0;0;8;6.1;968.6;10;8.5;1.9
"1987-11-30";10;2.2;2.9;2;1.5;88;0;0;0;0;8;6.4;969.9;10;10;3.9
"1987-12-01";10;3;3.6;2;1.8;88;0.2;6;0;0;8;6.5;970.1;10;10;3.7
"1987-12-02";10;1.7;3.5;1.2;1.1;80;0;0;0;0;8;5.5;972.1;10;11.6;4.4
"1987-12-03";10;0.8;2.1;0.2;0.6;78;0;0;0;0;8;5.1;971.4;10;8.3;2.4
"1987-12-04";10;-1;0.2;-1.6;-1.4;89;0;0;0;0;5.3;5.1;965.8;10;4.2;1
"1987-12-05";10;1.1;2.9;-1.6;-4.3;88;8.3;6;0;0;7.7;5.8;958.3;10;4;0.7
"1987-12-06";10;4.4;5.7;1;0.8;97;8.7;6;0;0;8;7.9;955;10;5;0.9
"1987-12-07";10;2.6;6.8;-0.3;5;92;4.4;8;0;0;8;7.4;961.6;10;9.1;2.7
"1987-12-08";10;-2.9;-0.3;-3.6;-2.6;78;0;0;0;0;8;3.9;964;10;12.3;4.3
"1987-12-09";10;-5.4;-3.6;-6;-5.7;80;0;7;0;0;8;3.2;963.1;10;12;3.7
"1987-12-10";10;-5.3;-3;-6.5;-5.5;79;0;0;0;0;6;3.3;965.6;10;6.9;1.7
"1987-12-11";10;-3.9;-1.7;-6.5;-8.7;86;0;0;1.6;0;3.7;4;964.5;10;3.1;1
"1987-12-12";10;-0.8;0.6;-5;-8.1;87;0;0;0;0;8;5;963.4;10;5.1;1.5
"1987-12-13";10;-1.8;-0.3;-2.3;-1.7;82;0;0;0;0;8;4.4;959.8;10;4.9;1.6
"1987-12-14";10;-0.3;0.4;-2.4;-2.6;92;0.9;6;0;0;5.3;5.4;954.4;10;3.1;0.6
"1987-12-15";10;2;3;0.1;-2.5;95;2;6;0;0;8;6.7;958.1;10;3;0.4
"1987-12-16";10;5.7;8.2;1.5;1.2;96;4.6;6;0;0;7.7;8.4;960.6;10;12.7;1.4
"1987-12-17";10;9.2;11.4;7.5;5.1;80;2.7;6;0;0;7.7;9.5;965.5;10;13.8;3.7
"1987-12-18";10;10.7;12.5;7.5;7;89;15;6;0.2;0;7.7;11.6;964.2;10;11;2.6
"1987-12-19";10;8;11.9;6.1;8.5;84;3.3;6;0;0;7;9.4;968.7;10;12.6;3
"1987-12-20";10;7;8.3;5.6;2.4;89;1.1;6;0;0;7.7;9;975.5;10;7.7;1.5
"1987-12-21";10;4.7;10.7;2.5;-0.1;89;0.2;6;3.3;0;4.3;7.7;975.5;10;3.1;0.8
"1987-12-22";10;3.9;4.8;1;-0.1;99;0.2;6;0;0;8;7.9;977.6;10;3.6;0.7
"1987-12-23";10;3;8.3;0.4;4.3;90;0;0;2.4;0;4.7;7.3;974.9;10;8;1.6
"1987-12-24";10;-0.7;0.4;-1.5;-4.1;96;0;0;0;0;8;5.6;972.7;10;2.9;0.8
"1987-12-25";10;1.3;2.4;-1.1;-1;95;0;0;0;0;8;6.3;971.1;10;4.9;0.6
"1987-12-26";10;4.4;5.8;2;0.2;93;0;0;0.1;0;7.7;7.7;978.8;10;2.8;0.6
"1987-12-27";10;5;8.7;3.9;1.1;84;0;0;1.8;0;7;7.4;979.5;10;2.9;0.9
"1987-12-28";10;5.3;10.2;3.3;0.7;81;0.1;6;5;0;3.3;7.5;980.3;10;8.9;1
"1987-12-29";10;0.5;3.3;-0.4;-1.2;99;0.1;6;0;0;8;6.3;980.2;10;2.8;0.4
"1987-12-30";10;3.2;7.3;-0.6;-0.7;88;0;0;3;0;5.7;6.7;973.5;10;4.1;0.7
"1987-12-31";10;3.3;6;-0.6;-1.9;90;1.3;6;1.2;0;7.3;6.8;960.1;10;4;1.2
"1988-01-01";10;4.8;6.8;2.8;0.6;94;0.8;6;0;0;5.7;8.1;961.8;10;7.8;1.6
"1988-01-02";10;9.6;11.4;4.2;1.7;76;2.2;6;0.5;0;7.7;8.8;954.3;10;23.1;4.1
"1988-01-03";10;7.1;10.7;5.6;4.4;66;0.3;6;2.9;0;6;6.9;950.5;10;23.4;5.6
"1988-01-04";10;5.4;8.3;3;-0.3;88;5.8;6;0;0;7.7;7.9;955.3;10;20.2;4.4
"1988-01-05";10;8.5;13.5;6;5.8;72;0;0;4.9;0;4.7;8.3;958.7;10;17.4;3
"1988-01-06";10;5.7;14.2;1.3;-1.3;79;1.4;6;6;0;5;7.1;956.7;10;15.5;2.8
"1988-01-07";10;3.3;7.9;1.8;-0.7;76;0;6;5;0;4.3;6;964.3;10;16.7;3.1
"1988-01-08";10;1.4;5.4;-0.2;-0.9;78;0;0;4.9;0;3.3;5.4;975;10;7.9;2.3
"1988-01-09";10;-0.9;4.2;-2.9;-6.7;85;0;0;4.3;0;2.3;4.9;976.5;10;3.2;1.2
"1988-01-10";10;1.5;5;-2.2;-5;86;0.6;6;2.6;0;7;5.8;972;10;2.5;0.7
"1988-01-11";10;2.8;5.5;1.2;-0.8;94;6.5;6;0;0;8;7.3;970.6;10;5.7;1.1
"1988-01-12";10;0.9;2.3;-2.6;-1.3;92;0;0;1.4;0;4.7;6;968.5;10;3.2;0.9
"1988-01-13";10;-0.3;2;-1.4;-0.1;90;0;0;1.9;0;3;5.5;963.1;10;3;0.9
"1988-01-14";10;0.6;1.8;-2;-2.7;91;0;0;0.1;0;7.7;5.7;962.6;10;3.8;1.1
"1988-01-15";10;1.6;6.2;-0.4;-1.7;87;0;0;3.5;0;3;6;964.3;10;3.6;1.3
"1988-01-16";10;1.7;5;-1.3;-3.2;96;0.2;6;0.3;0;5.3;6.7;971.7;10;3;0.5
"1988-01-17";10;2.3;3.6;-0.4;-1.6;98;5.6;6;0.1;0;8;7;971.6;10;3.9;0.9
"1988-01-18";10;3.4;4;3.2;1.5;96;0.2;6;0;0;8;7.5;968.3;10;3.9;0.7
"1988-01-19";10;1.4;3.4;0.9;1.5;96;0;0;0;0;8;6.5;962.3;10;3;0.7
"1988-01-20";10;0.2;1.3;-0.1;0.1;96;0.2;6;0;0;8;6;960.1;10;3.1;0.6
"1988-01-21";10;2;4;-0.1;-0.1;94;3.1;6;0;0;6;6.8;961.4;10;7.2;1.9
"1988-01-22";10;2.3;5;-1;-3.7;78;1.9;8;2.1;0;7.7;5.3;953.8;10;27.6;3.9
"1988-01-23";10;1.8;4.1;0.6;-0.5;70;0;0;3.5;0;7.3;4.8;964.1;10;18.1;3.7
"1988-01-24";10;5.6;7.9;1.2;-0.1;78;3.3;6;0.1;0;7;7.1;953.9;10;9.8;2.2
"1988-01-25";10;6.4;8.2;4.9;2.3;85;4;6;0;0;7.3;8.3;947.1;10;12.6;2.5
"1988-01-26";10;7;11.3;5;1.1;70;2.4;6;3.3;0;6;7.2;952.6;10;21.5;4
"1988-01-27";10;6.2;9.3;4.5;0.9;79;0;0;2.4;0;7;7.4;959;10;7.7;1.2
"1988-01-28";10;7.2;10;3.3;0.9;78;0.2;6;2.1;0;6;7.8;953.3;10;8.3;1.4
"1988-01-29";10;4;8;2.7;0.9;90;2.6;6;1.3;0;7;7.5;939.2;10;22.6;2.5
"1988-01-30";10;3;5.5;2.1;0;86;0.9;8;1.5;0;7.3;6.6;942.3;10;10.9;3.3
"1988-01-31";10;1.5;5.3;0.9;-0.1;84;0;7;2.3;0;6.7;5.8;957.1;10;12.4;3.9
"1988-02-01";10;2.3;5.3;-1.6;-5.1;84;7.2;6;0.3;0;7.3;5.9;954.7;10;14.3;1.4
"1988-02-02";10;5.3;9.1;2.9;1;77;0.1;6;5.9;0;5.3;6.6;956.8;10;20.8;5.4
"1988-02-03";10;6.4;9.8;4;2.9;57;0;6;2.8;0;4.7;5.7;960.8;10;19.4;4.6
"1988-02-04";10;4.8;10.1;-1;-3.2;70;0;0;6.1;0;5;5.6;956.3;10;8;2.1
"1988-02-05";10;4.4;5.4;1.9;-0.7;85;3.1;6;0.2;0;6.3;7;954.4;10;9.4;1.6
"1988-02-06";10;5;6.3;3.5;2.5;83;11.2;8;0;0;7.7;7.4;951.8;10;16;2.6
"1988-02-07";10;1.2;3.8;0.6;0;97;7.8;8;0;0;8;6.4;958.2;10;8.7;1.8
"1988-02-08";10;2.2;6.4;0.7;-0.2;77;5.6;8;1.3;0;7.7;5.7;952.3;10;22.8;4.7
"1988-02-09";10;4.5;8.5;-0.4;-2.5;77;3.7;8;0.1;0;7;6.3;954.7;10;22.6;3.5
"1988-02-10";10;2.4;6.6;0.5;-0.1;79;2.2;8;4.3;1;7.3;5.8;957.8;10;19.5;5.5
"1988-02-11";10;3.6;6.5;0.8;-0.6;81;0.8;8;2.8;0;7.7;6.5;956.1;10;20.6;4.7
"1988-02-12";10;1.9;4.5;0.6;-1.1;90;1.8;8;0.4;0;7.7;6.5;957;10;15.6;3
"1988-02-13";10;0.5;5.2;-1.6;-5.1;74;0;0;8.3;0;0.7;4.6;974.9;10;5.9;1.6
"1988-02-14";10;0.8;5.6;-2.9;-6.5;64;0;0;9.6;0;1;4.1;976.7;10;5.8;1.4
"1988-02-15";10;-0.1;4.1;-3.4;-7.2;84;0;0;4.4;0;3;5.1;974.3;10;2.6;0.8
"1988-02-16";10;-1.2;2.6;-3.5;-6.1;95;0;0;2.6;0;3.7;5.5;970.7;10;3.3;0.7
"1988-02-17";10;1.8;6.7;-3.6;-4.7;78;0;0;4.7;0;3;5.4;969.3;10;8.4;1.4
"1988-02-18";10;2.8;6;-1;-4.4;72;0;7;1.7;0;7.3;5.3;970.3;10;5.5;1.4
"1988-02-19";10;2.4;5.3;1.6;1;78;0.7;8;1.4;0;7.3;5.7;970.1;10;13.5;3.8
